meter_id,contract_id,meter_type,voltage,status,location,latitude,longitude
15496,3100,single-phase,,active,Hưng Yên,20.6547,106.0578
15501,3101,single-phase,,active,An Giang,10.5216,105.1259
15506,3102,single-phase,,active,Cao Bằng,22.6666,106.264
15511,3103,single-phase,,active,Bình Dương,11.3254,106.477
15516,3104,single-phase,,active,Quảng Trị,16.7943,106.9634
15521,3105,single-phase,,active,Lào Cai,22.4809,103.9755
15526,3106,single-phase,,active,Tây Ninh,11.3352,106.1099
15531,3107,single-phase,,active,Cao Bằng,22.6666,106.264
15536,3108,single-phase,,active,Tây Ninh,11.3352,106.1099
15541,3109,single-phase,,active,Vĩnh Long,10.2396,105.9572
15546,3110,single-phase,,active,Cần Thơ,10.0452,105.7469
15551,3111,single-phase,,active,Đắk Nông,12.2646,107.6098
15556,3112,single-phase,,active,Đắk Lắk,12.71,108.2378
15561,3113,single-phase,,active,Bình Phước,11.7512,106.7235
15566,3114,single-phase,,active,Đắk Lắk,12.71,108.2378
15571,3115,single-phase,,active,Bến Tre,10.2434,106.3756
15576,3116,single-phase,,active,Quảng Trị,16.7943,106.9634
15581,3117,single-phase,,active,Đắk Lắk,12.71,108.2378
15586,3118,single-phase,,active,Thái Bình,20.4463,106.3366
15591,3119,single-phase,,active,Bình Phước,11.7512,106.7235
15596,3120,single-phase,,active,Lào Cai,22.4809,103.9755
15601,3121,single-phase,,active,Hà Giang,22.8026,104.9784
15606,3122,single-phase,,active,Kiên Giang,9.825,105.1259
15611,3123,single-phase,,active,Kiên Giang,9.825,105.1259
15616,3124,single-phase,,active,Sóc Trăng,9.6025,105.9739
15621,3125,single-phase,,active,Hà Tĩnh,18.342,105.8923
15626,3126,single-phase,,active,Lâm Đồng,11.5753,108.1429
15631,3127,single-phase,,active,Cà Mau,9.1527,105.1961
15636,3128,single-phase,,active,Kon Tum,14.3497,108.0005
15641,3129,single-phase,,active,Hà Giang,22.8026,104.9784
15646,3130,single-phase,,active,Kon Tum,14.3497,108.0005
15651,3131,single-phase,,active,Đồng Nai,11.0686,107.1676
15656,3132,single-phase,,active,Đắk Nông,12.2646,107.6098
15661,3133,single-phase,,active,Phú Thọ,21.422,105.2297
15666,3134,single-phase,,active,Sơn La,21.3269,103.9144
15671,3135,single-phase,,active,Long An,10.6956,106.2431
15676,3136,single-phase,,active,Phú Yên,13.0882,109.0929
15681,3137,single-phase,,active,An Giang,10.5216,105.1259
15686,3138,single-phase,,active,Quảng Ninh,21.0064,107.2925
15691,3139,single-phase,,active,Bạc Liêu,9.294,105.7216
15696,3140,single-phase,,active,An Giang,10.5216,105.1259
15701,3141,single-phase,,active,Phú Thọ,21.422,105.2297
15706,3142,single-phase,,active,Bến Tre,10.2434,106.3756
15711,3143,single-phase,,active,Hà Tĩnh,18.342,105.8923
15716,3144,single-phase,,active,Tiền Giang,10.4493,106.3421
15721,3145,single-phase,,active,Quảng Ngãi,15.1214,108.8044
15726,3146,single-phase,,active,Hậu Giang,9.7579,105.6413
15731,3147,single-phase,,active,Thanh Hóa,19.8067,105.7852
15736,3148,single-phase,,active,An Giang,10.5216,105.1259
15741,3149,single-phase,,active,Hà Giang,22.8026,104.9784
15746,3150,single-phase,,active,Kiên Giang,9.825,105.1259
15751,3151,single-phase,,active,Hòa Bình,20.8275,105.3391
15756,3152,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
15761,3153,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
15766,3154,single-phase,,active,Lai Châu,22.3862,103.4703
15771,3155,single-phase,,active,Phú Thọ,21.422,105.2297
15776,3156,single-phase,,active,Quảng Bình,17.6103,106.3487
15781,3157,single-phase,,active,Đồng Tháp,10.4938,105.6882
15786,3158,single-phase,,active,Nam Định,20.4388,106.1621
15791,3159,single-phase,,active,Quảng Nam,15.5394,108.0191
15796,3160,single-phase,,active,Lào Cai,22.4809,103.9755
15801,3161,single-phase,,active,Đồng Tháp,10.4938,105.6882
15806,3162,single-phase,,active,Hà Giang,22.8026,104.9784
15811,3163,single-phase,,active,Cao Bằng,22.6666,106.264
15816,3164,single-phase,,active,Đà Nẵng,16.0544,108.2022
15821,3165,single-phase,,active,Sóc Trăng,9.6025,105.9739
15826,3166,single-phase,,active,Ninh Thuận,11.6739,108.863
15831,3167,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
15836,3168,single-phase,,active,Tây Ninh,11.3352,106.1099
15841,3169,single-phase,,active,Bạc Liêu,9.294,105.7216
15846,3170,single-phase,,active,Tuyên Quang,21.7767,105.228
15851,3171,single-phase,,active,Ninh Thuận,11.6739,108.863
15856,3172,single-phase,,active,Đắk Nông,12.2646,107.6098
15861,3173,single-phase,,active,Hải Phòng,20.8449,106.6881
15866,3174,single-phase,,active,Lâm Đồng,11.5753,108.1429
15871,3175,single-phase,,active,Sơn La,21.3269,103.9144
15876,3176,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
15881,3177,single-phase,,active,Sơn La,21.3269,103.9144
15886,3178,single-phase,,active,Hải Phòng,20.8449,106.6881
15891,3179,single-phase,,active,Hưng Yên,20.6547,106.0578
15896,3180,single-phase,,active,Kiên Giang,9.825,105.1259
15901,3181,single-phase,,active,Hòa Bình,20.8275,105.3391
15906,3182,single-phase,,active,Thanh Hóa,19.8067,105.7852
15911,3183,single-phase,,active,Hà Giang,22.8026,104.9784
15916,3184,single-phase,,active,Cao Bằng,22.6666,106.264
15921,3185,single-phase,,active,Ninh Thuận,11.6739,108.863
15926,3186,single-phase,,active,Long An,10.6956,106.2431
15931,3187,single-phase,,active,Kon Tum,14.3497,108.0005
15936,3188,single-phase,,active,Kiên Giang,9.825,105.1259
15941,3189,single-phase,,active,Quảng Trị,16.7943,106.9634
15946,3190,single-phase,,active,Ninh Bình,20.2506,105.9745
15951,3191,single-phase,,active,Quảng Bình,17.6103,106.3487
15956,3192,single-phase,,active,Hà Nội,21.0278,105.8342
15961,3193,single-phase,,active,Hà Giang,22.8026,104.9784
15966,3194,single-phase,,active,Quảng Nam,15.5394,108.0191
15971,3195,single-phase,,active,Thái Nguyên,21.5672,105.8252
15976,3196,single-phase,,active,Hà Nội,21.0278,105.8342
15981,3197,single-phase,,active,Bình Dương,11.3254,106.477
15986,3198,single-phase,,active,Hòa Bình,20.8275,105.3391
15991,3199,single-phase,,active,Bến Tre,10.2434,106.3756
15996,3200,single-phase,,active,Đồng Tháp,10.4938,105.6882
16001,3201,single-phase,,active,Quảng Ninh,21.0064,107.2925
16006,3202,single-phase,,active,Trà Vinh,9.9513,106.3346
16011,3203,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
16016,3204,single-phase,,active,Quảng Trị,16.7943,106.9634
16021,3205,single-phase,,active,Lạng Sơn,21.8537,106.7615
16026,3206,single-phase,,active,An Giang,10.5216,105.1259
16031,3207,single-phase,,active,Nghệ An,19.2342,104.92
16036,3208,single-phase,,active,Cần Thơ,10.0452,105.7469
16041,3209,single-phase,,active,Vĩnh Long,10.2396,105.9572
16046,3210,single-phase,,active,Hải Dương,20.9373,106.3146
16051,3211,single-phase,,active,Nam Định,20.4388,106.1621
16056,3212,single-phase,,active,Quảng Nam,15.5394,108.0191
16061,3213,single-phase,,active,An Giang,10.5216,105.1259
16066,3214,single-phase,,active,Quảng Ngãi,15.1214,108.8044
16071,3215,single-phase,,active,Ninh Thuận,11.6739,108.863
16076,3216,single-phase,,active,Hà Nam,20.5835,105.923
16081,3217,single-phase,,active,Quảng Nam,15.5394,108.0191
16086,3218,single-phase,,active,Hà Giang,22.8026,104.9784
16091,3219,single-phase,,active,Phú Thọ,21.422,105.2297
16096,3220,single-phase,,active,Hải Dương,20.9373,106.3146
16101,3221,single-phase,,active,Thái Bình,20.4463,106.3366
16106,3222,single-phase,,active,Hà Tĩnh,18.342,105.8923
16111,3223,single-phase,,active,Quảng Bình,17.6103,106.3487
16116,3224,single-phase,,active,Vĩnh Long,10.2396,105.9572
16121,3225,single-phase,,active,Ninh Thuận,11.6739,108.863
16126,3226,single-phase,,active,Yên Bái,21.7168,104.8986
16131,3227,single-phase,,active,Bến Tre,10.2434,106.3756
16136,3228,single-phase,,active,Thái Nguyên,21.5672,105.8252
16141,3229,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
16146,3230,single-phase,,active,Bình Thuận,11.0904,108.0721
16151,3231,single-phase,,active,Phú Yên,13.0882,109.0929
16156,3232,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
16161,3233,single-phase,,active,Kiên Giang,9.825,105.1259
16166,3234,single-phase,,active,Cà Mau,9.1527,105.1961
16171,3235,single-phase,,active,Cao Bằng,22.6666,106.264
16176,3236,single-phase,,active,Đồng Nai,11.0686,107.1676
16181,3237,single-phase,,active,Vĩnh Long,10.2396,105.9572
16186,3238,single-phase,,active,Quảng Bình,17.6103,106.3487
16191,3239,single-phase,,active,Sóc Trăng,9.6025,105.9739
16196,3240,single-phase,,active,Đà Nẵng,16.0544,108.2022
16201,3241,single-phase,,active,Lai Châu,22.3862,103.4703
16206,3242,single-phase,,active,Quảng Trị,16.7943,106.9634
16211,3243,single-phase,,active,Gia Lai,13.8079,108.1094
16216,3244,single-phase,,active,Thái Bình,20.4463,106.3366
16221,3245,single-phase,,active,Kiên Giang,9.825,105.1259
16226,3246,single-phase,,active,Quảng Trị,16.7943,106.9634
16231,3247,single-phase,,active,Ninh Thuận,11.6739,108.863
16236,3248,single-phase,,active,An Giang,10.5216,105.1259
16241,3249,single-phase,,active,Kon Tum,14.3497,108.0005
16246,3250,single-phase,,active,Bến Tre,10.2434,106.3756
16251,3251,single-phase,,active,Lai Châu,22.3862,103.4703
16256,3252,single-phase,,active,Sơn La,21.3269,103.9144
16261,3253,single-phase,,active,Quảng Bình,17.6103,106.3487
16266,3254,single-phase,,active,Nghệ An,19.2342,104.92
16271,3255,single-phase,,active,Phú Thọ,21.422,105.2297
16276,3256,single-phase,,active,Tây Ninh,11.3352,106.1099
16281,3257,single-phase,,active,Đắk Nông,12.2646,107.6098
16286,3258,single-phase,,active,Nghệ An,19.2342,104.92
16291,3259,single-phase,,active,Hải Phòng,20.8449,106.6881
16296,3260,single-phase,,active,Gia Lai,13.8079,108.1094
16301,3261,single-phase,,active,Quảng Trị,16.7943,106.9634
16306,3262,single-phase,,active,Đồng Nai,11.0686,107.1676
16311,3263,single-phase,,active,Hà Giang,22.8026,104.9784
16316,3264,single-phase,,active,Nam Định,20.4388,106.1621
16321,3265,single-phase,,active,Quảng Ninh,21.0064,107.2925
16326,3266,single-phase,,active,Đồng Nai,11.0686,107.1676
16331,3267,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
16336,3268,single-phase,,active,Vĩnh Long,10.2396,105.9572
16341,3269,single-phase,,active,Tây Ninh,11.3352,106.1099
16346,3270,single-phase,,active,Quảng Ninh,21.0064,107.2925
16351,3271,single-phase,,active,Quảng Bình,17.6103,106.3487
16356,3272,single-phase,,active,Đắk Lắk,12.71,108.2378
16361,3273,single-phase,,active,Hưng Yên,20.6547,106.0578
16366,3274,single-phase,,active,Phú Yên,13.0882,109.0929
16371,3275,single-phase,,active,Long An,10.6956,106.2431
16376,3276,single-phase,,active,Hòa Bình,20.8275,105.3391
16381,3277,single-phase,,active,Ninh Bình,20.2506,105.9745
16386,3278,single-phase,,active,Lâm Đồng,11.5753,108.1429
16391,3279,single-phase,,active,Tiền Giang,10.4493,106.3421
16396,3280,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
16401,3281,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
16406,3282,single-phase,,active,Tiền Giang,10.4493,106.3421
16411,3283,single-phase,,active,Lạng Sơn,21.8537,106.7615
16416,3284,single-phase,,active,Đồng Nai,11.0686,107.1676
16421,3285,single-phase,,active,Nghệ An,19.2342,104.92
16426,3286,single-phase,,active,Hà Nội,21.0278,105.8342
16431,3287,single-phase,,active,Cà Mau,9.1527,105.1961
16436,3288,single-phase,,active,Vĩnh Long,10.2396,105.9572
16441,3289,single-phase,,active,Gia Lai,13.8079,108.1094
16446,3290,single-phase,,active,Bình Định,13.886,109.1077
16451,3291,single-phase,,active,Lạng Sơn,21.8537,106.7615
16456,3292,single-phase,,active,Bạc Liêu,9.294,105.7216
16461,3293,single-phase,,active,Thái Bình,20.4463,106.3366
16466,3294,single-phase,,active,Bắc Kạn,22.1443,105.8345
16471,3295,single-phase,,active,Bình Thuận,11.0904,108.0721
16476,3296,single-phase,,active,Kiên Giang,9.825,105.1259
16481,3297,single-phase,,active,Hà Giang,22.8026,104.9784
16486,3298,single-phase,,active,Bến Tre,10.2434,106.3756
16491,3299,single-phase,,active,Long An,10.6956,106.2431
16496,3300,single-phase,,active,Cà Mau,9.1527,105.1961
16501,3301,single-phase,,active,Phú Yên,13.0882,109.0929
16506,3302,single-phase,,active,Bình Phước,11.7512,106.7235
16511,3303,single-phase,,active,Thanh Hóa,19.8067,105.7852
16516,3304,single-phase,,active,Đà Nẵng,16.0544,108.2022
16521,3305,single-phase,,active,Cà Mau,9.1527,105.1961
16526,3306,single-phase,,active,Quảng Nam,15.5394,108.0191
16531,3307,single-phase,,active,Gia Lai,13.8079,108.1094
16536,3308,single-phase,,active,Sơn La,21.3269,103.9144
16541,3309,single-phase,,active,Đồng Tháp,10.4938,105.6882
16546,3310,single-phase,,active,Quảng Ninh,21.0064,107.2925
16551,3311,single-phase,,active,Đồng Nai,11.0686,107.1676
16556,3312,single-phase,,active,Đồng Tháp,10.4938,105.6882
16561,3313,single-phase,,active,Bình Thuận,11.0904,108.0721
16566,3314,single-phase,,active,Lào Cai,22.4809,103.9755
16571,3315,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
16576,3316,single-phase,,active,Kiên Giang,9.825,105.1259
16581,3317,single-phase,,active,Thái Nguyên,21.5672,105.8252
16586,3318,single-phase,,active,Hải Dương,20.9373,106.3146
16591,3319,single-phase,,active,Lạng Sơn,21.8537,106.7615
16596,3320,single-phase,,active,Lâm Đồng,11.5753,108.1429
16601,3321,single-phase,,active,Hà Nam,20.5835,105.923
16606,3322,single-phase,,active,Thái Bình,20.4463,106.3366
16611,3323,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
16616,3324,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
16621,3325,single-phase,,active,Cao Bằng,22.6666,106.264
16626,3326,single-phase,,active,Quảng Ninh,21.0064,107.2925
16631,3327,single-phase,,active,Đắk Nông,12.2646,107.6098
16636,3328,single-phase,,active,Bắc Ninh,21.1782,106.071
16641,3329,single-phase,,active,Phú Yên,13.0882,109.0929
16646,3330,single-phase,,active,Lào Cai,22.4809,103.9755
16651,3331,single-phase,,active,Hòa Bình,20.8275,105.3391
16656,3332,single-phase,,active,Lạng Sơn,21.8537,106.7615
16661,3333,single-phase,,active,Ninh Thuận,11.6739,108.863
16666,3334,single-phase,,active,Lai Châu,22.3862,103.4703
16671,3335,single-phase,,active,Cần Thơ,10.0452,105.7469
16676,3336,single-phase,,active,Nam Định,20.4388,106.1621
16681,3337,single-phase,,active,Bạc Liêu,9.294,105.7216
16686,3338,single-phase,,active,Quảng Ninh,21.0064,107.2925
16691,3339,single-phase,,active,Quảng Trị,16.7943,106.9634
16696,3340,single-phase,,active,Cao Bằng,22.6666,106.264
16701,3341,single-phase,,active,Bình Định,13.886,109.1077
16706,3342,single-phase,,active,Yên Bái,21.7168,104.8986
16711,3343,single-phase,,active,Lai Châu,22.3862,103.4703
16716,3344,single-phase,,active,Thái Bình,20.4463,106.3366
16721,3345,single-phase,,active,Hòa Bình,20.8275,105.3391
16726,3346,single-phase,,active,Trà Vinh,9.9513,106.3346
16731,3347,single-phase,,active,Kiên Giang,9.825,105.1259
16736,3348,single-phase,,active,Quảng Bình,17.6103,106.3487
16741,3349,single-phase,,active,Trà Vinh,9.9513,106.3346
16746,3350,single-phase,,active,Cần Thơ,10.0452,105.7469
16751,3351,single-phase,,active,Hà Nội,21.0278,105.8342
16756,3352,single-phase,,active,Hà Tĩnh,18.342,105.8923
16761,3353,single-phase,,active,Hòa Bình,20.8275,105.3391
16766,3354,single-phase,,active,Quảng Nam,15.5394,108.0191
16771,3355,single-phase,,active,Lào Cai,22.4809,103.9755
16776,3356,single-phase,,active,Hà Nội,21.0278,105.8342
16781,3357,single-phase,,active,Hải Dương,20.9373,106.3146
16786,3358,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
16791,3359,single-phase,,active,Phú Yên,13.0882,109.0929
16796,3360,single-phase,,active,Tiền Giang,10.4493,106.3421
16801,3361,single-phase,,active,Nam Định,20.4388,106.1621
16806,3362,single-phase,,active,Bình Dương,11.3254,106.477
16811,3363,single-phase,,active,Lâm Đồng,11.5753,108.1429
16816,3364,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
16821,3365,single-phase,,active,Bắc Ninh,21.1782,106.071
16826,3366,single-phase,,active,Bắc Ninh,21.1782,106.071
16831,3367,single-phase,,active,Vĩnh Long,10.2396,105.9572
16836,3368,single-phase,,active,Lạng Sơn,21.8537,106.7615
16841,3369,single-phase,,active,Khánh Hòa,12.2585,109.0526
16846,3370,single-phase,,active,Hưng Yên,20.6547,106.0578
16851,3371,single-phase,,active,Kiên Giang,9.825,105.1259
16856,3372,single-phase,,active,Bình Phước,11.7512,106.7235
16861,3373,single-phase,,active,Quảng Nam,15.5394,108.0191
16866,3374,single-phase,,active,Sóc Trăng,9.6025,105.9739
16871,3375,single-phase,,active,Bình Thuận,11.0904,108.0721
16876,3376,single-phase,,active,Lạng Sơn,21.8537,106.7615
16881,3377,single-phase,,active,Hưng Yên,20.6547,106.0578
16886,3378,single-phase,,active,Lâm Đồng,11.5753,108.1429
16891,3379,single-phase,,active,Sóc Trăng,9.6025,105.9739
16896,3380,single-phase,,active,Gia Lai,13.8079,108.1094
16901,3381,single-phase,,active,Phú Yên,13.0882,109.0929
16906,3382,single-phase,,active,Hưng Yên,20.6547,106.0578
16911,3383,single-phase,,active,Hà Giang,22.8026,104.9784
16916,3384,single-phase,,active,Hưng Yên,20.6547,106.0578
16921,3385,single-phase,,active,An Giang,10.5216,105.1259
16926,3386,single-phase,,active,Bến Tre,10.2434,106.3756
16931,3387,single-phase,,active,Hà Tĩnh,18.342,105.8923
16936,3388,single-phase,,active,Hà Giang,22.8026,104.9784
16941,3389,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
16946,3390,single-phase,,active,Hưng Yên,20.6547,106.0578
16951,3391,single-phase,,active,Vĩnh Long,10.2396,105.9572
16956,3392,single-phase,,active,Quảng Bình,17.6103,106.3487
16961,3393,single-phase,,active,Bạc Liêu,9.294,105.7216
16966,3394,single-phase,,active,Lạng Sơn,21.8537,106.7615
16971,3395,single-phase,,active,Kiên Giang,9.825,105.1259
16976,3396,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
16981,3397,single-phase,,active,Bến Tre,10.2434,106.3756
16986,3398,single-phase,,active,Đắk Nông,12.2646,107.6098
16991,3399,single-phase,,active,Bình Phước,11.7512,106.7235
16996,3400,single-phase,,active,Thái Bình,20.4463,106.3366
17001,3401,single-phase,,active,Vĩnh Long,10.2396,105.9572
17006,3402,single-phase,,active,Kiên Giang,9.825,105.1259
17011,3403,single-phase,,active,Quảng Bình,17.6103,106.3487
17016,3404,single-phase,,active,Kiên Giang,9.825,105.1259
17021,3405,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
